step,scenario_id,ppl,diversity,alive,culled,byzantine,converged,energy_cost,fpga_lut,fpga_bram,fpga_cost_norm,seed_rate,kill_rate,ntp_weight,jepa_weight,nca_weight,quantum_superposition,quantum_coherence,quantum_interference,quantum_collapse_prob
49,S7,20.433,0.965,150,0,0,1,1500000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
50,S7,20.330,0.965,150,0,0,1,1530000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
51,S7,20.230,0.965,150,0,0,1,1560000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
52,S7,20.133,0.965,150,0,0,1,1590000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
53,S7,20.038,0.965,150,0,0,1,1620000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
54,S7,19.946,0.965,150,0,0,1,1650000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
55,S7,19.856,0.965,150,0,0,1,1680000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
56,S7,19.768,0.965,150,0,0,1,1710000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
57,S7,19.682,0.965,150,0,0,1,1740000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
58,S7,19.598,0.965,150,0,0,1,1770000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
59,S7,19.516,0.965,150,0,0,1,1800000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
60,S7,19.436,0.965,150,0,0,1,1830000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
61,S7,19.358,0.965,150,0,0,1,1860000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
62,S7,19.281,0.965,150,0,0,1,1890000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
63,S7,19.206,0.965,150,0,0,1,1920000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
64,S7,19.133,0.965,150,0,0,1,1950000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
65,S7,19.061,0.965,150,0,0,1,1980000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
66,S7,18.991,0.965,150,0,0,1,2010000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
67,S7,18.922,0.965,150,0,0,1,2040000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
68,S7,18.855,0.965,150,0,0,1,2070000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
69,S7,18.788,0.965,150,0,0,1,2100000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
70,S7,18.724,0.965,150,0,0,1,2130000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
71,S7,18.660,0.965,150,0,0,1,2160000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
72,S7,18.597,0.965,150,0,0,1,2190000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
73,S7,18.536,0.965,150,0,0,1,2220000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
74,S7,18.476,0.965,150,0,0,1,2250000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
75,S7,18.417,0.965,150,0,0,1,2280000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
76,S7,18.359,0.965,150,0,0,1,2310000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
77,S7,18.302,0.965,150,0,0,1,2340000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
78,S7,18.246,0.965,150,0,0,1,2370000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
79,S7,18.191,0.965,150,0,0,1,2400000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
80,S7,18.137,0.965,150,0,0,1,2430000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
81,S7,18.083,0.965,150,0,0,1,2460000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
82,S7,18.031,0.965,150,0,0,1,2490000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
83,S7,17.980,0.965,150,0,0,1,2520000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
84,S7,17.929,0.965,150,0,0,1,2550000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
85,S7,17.879,0.965,150,0,0,1,2580000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
86,S7,17.830,0.965,150,0,0,1,2610000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
87,S7,17.782,0.965,150,0,0,1,2640000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
88,S7,17.734,0.965,150,0,0,1,2670000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
89,S7,17.687,0.965,150,0,0,1,2700000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
90,S7,17.641,0.965,150,0,0,1,2730000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
91,S7,17.596,0.965,150,0,0,1,2760000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
92,S7,17.551,0.965,150,0,0,1,2790000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
93,S7,17.507,0.965,150,0,0,1,2820000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
94,S7,17.463,0.965,150,0,0,1,2850000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
95,S7,17.421,0.965,150,0,0,1,2880000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
96,S7,17.378,0.965,150,0,0,1,2910000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
97,S7,17.337,0.965,150,0,0,1,2940000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
98,S7,17.296,0.965,150,0,0,1,2970000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
99,S7,17.255,0.965,150,0,0,1,3000000.00,15000,60,0.270,0.030,400.0,0.25,0.25,0.25,0.000,0.000,0.000,0.000
0,S8,570.179,0.730,80,0,0,1,32000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
1,S8,55.635,0.730,80,0,0,1,64000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
2,S8,45.102,0.730,80,0,0,1,96000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
3,S8,39.764,0.730,80,0,0,1,128000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
4,S8,36.356,0.730,80,0,0,1,160000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
5,S8,34.000,0.730,80,0,0,1,192000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
6,S8,32.241,0.730,80,0,0,1,224000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
7,S8,30.661,0.730,80,0,0,1,256000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
8,S8,29.689,0.730,80,0,0,1,288000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
9,S8,28.713,0.730,80,0,0,1,320000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
10,S8,27.576,0.735,80,0,0,1,352000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
11,S8,26.924,0.725,79,0,0,1,384000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
12,S8,26.444,0.725,78,0,0,1,416000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
13,S8,25.826,0.725,78,0,0,1,448000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
14,S8,25.150,0.725,78,0,0,1,480000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
15,S8,24.721,0.725,78,0,0,1,512000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
16,S8,24.358,0.725,78,0,0,1,544000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
17,S8,23.868,0.731,78,0,0,1,576000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
18,S8,23.664,0.731,77,0,0,1,608000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
19,S8,23.239,0.731,77,0,0,1,640000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
20,S8,23.022,0.731,77,0,0,1,672000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
21,S8,22.655,0.736,77,0,0,1,704000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
22,S8,22.332,0.736,76,0,0,1,736000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
23,S8,22.018,0.736,76,0,0,1,768000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
24,S8,21.925,0.736,76,0,0,1,800000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
25,S8,21.542,0.736,76,0,0,1,832000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
26,S8,21.350,0.741,76,0,0,1,864000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
27,S8,21.347,0.741,75,0,0,1,896000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
28,S8,21.074,0.741,75,0,0,1,928000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
29,S8,20.786,0.741,75,0,0,1,960000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
30,S8,20.635,0.741,75,0,0,1,992000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
31,S8,20.507,0.741,75,0,0,1,1024000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
32,S8,20.223,0.741,75,0,0,1,1056000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
33,S8,20.068,0.747,75,0,0,1,1088000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
34,S8,19.972,0.747,74,0,0,1,1120000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
35,S8,19.893,0.752,74,0,0,1,1152000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
36,S8,19.784,0.752,73,0,0,1,1184000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
37,S8,19.698,0.752,73,0,0,1,1216000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
38,S8,19.368,0.752,73,0,0,1,1248000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
39,S8,19.283,0.752,73,0,0,1,1280000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
40,S8,19.167,0.752,73,0,0,1,1312000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
41,S8,19.225,0.752,73,0,0,1,1344000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
42,S8,19.036,0.743,73,0,0,1,1376000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
43,S8,18.937,0.743,72,0,0,1,1408000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
44,S8,18.683,0.743,72,0,0,1,1440000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
45,S8,18.623,0.743,72,0,0,1,1472000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
46,S8,18.509,0.748,72,0,0,1,1504000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
47,S8,18.475,0.748,71,0,0,1,1536000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
48,S8,18.212,0.719,71,0,0,1,1568000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
49,S8,17.939,0.719,69,0,0,1,1600000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
50,S8,18.038,0.719,69,0,0,1,1632000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
51,S8,17.886,0.707,69,0,0,1,1664000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
52,S8,17.654,0.707,68,0,0,1,1696000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
53,S8,17.617,0.713,68,0,0,1,1728000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
54,S8,17.731,0.713,67,0,0,1,1760000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
55,S8,17.524,0.698,67,0,0,1,1792000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
56,S8,17.439,0.704,65,0,0,1,1824000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
57,S8,17.357,0.704,64,0,0,1,1856000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
58,S8,17.304,0.704,64,0,0,1,1888000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
59,S8,17.202,0.704,64,0,0,1,1920000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
60,S8,16.995,0.704,64,0,0,1,1952000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
61,S8,16.939,0.704,64,0,0,1,1984000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
62,S8,17.013,0.704,64,0,0,1,2016000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
63,S8,16.962,0.704,64,0,0,1,2048000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
64,S8,16.785,0.704,64,0,0,1,2080000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
65,S8,16.868,0.704,64,0,0,1,2112000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
66,S8,16.697,0.704,64,0,0,1,2144000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
67,S8,16.645,0.710,64,0,0,1,2176000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
68,S8,16.685,0.710,63,0,0,1,2208000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
69,S8,16.651,0.710,63,0,0,1,2240000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
70,S8,16.309,0.692,63,0,0,1,2272000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
71,S8,16.428,0.692,61,0,0,1,2304000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
72,S8,16.274,0.679,61,0,0,1,2336000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
73,S8,16.318,0.679,60,0,0,1,2368000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
74,S8,16.265,0.679,60,0,0,1,2400000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
75,S8,16.149,0.679,60,0,0,1,2432000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
76,S8,15.995,0.679,60,0,0,1,2464000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
77,S8,16.002,0.663,60,0,0,1,2496000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
78,S8,15.996,0.663,59,0,0,1,2528000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
79,S8,15.878,0.663,59,0,0,1,2560000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
80,S8,15.826,0.663,59,0,0,1,2592000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
81,S8,15.768,0.663,59,0,0,1,2624000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
82,S8,15.765,0.663,59,0,0,1,2656000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
83,S8,15.762,0.663,59,0,0,1,2688000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
84,S8,15.528,0.663,59,0,0,1,2720000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
85,S8,15.548,0.663,59,0,0,1,2752000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
86,S8,15.540,0.635,59,0,0,1,2784000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
87,S8,15.233,0.635,58,0,0,1,2816000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
88,S8,15.314,0.641,58,0,0,1,2848000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
89,S8,15.309,0.641,57,0,0,1,2880000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
90,S8,15.378,0.641,57,0,0,1,2912000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
91,S8,15.140,0.624,57,0,0,1,2944000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
92,S8,15.035,0.624,56,0,0,1,2976000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
93,S8,15.190,0.624,56,0,0,1,3008000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
94,S8,15.111,0.624,56,0,0,1,3040000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
95,S8,14.997,0.604,56,0,0,1,3072000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
96,S8,15.006,0.604,55,0,0,1,3104000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
97,S8,14.885,0.611,55,0,0,1,3136000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
98,S8,14.707,0.611,54,0,0,1,3168000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
99,S8,14.725,0.611,54,0,0,1,3200000.00,13000,75,0.200,0.010,400.0,0.70,0.20,0.10,0.000,0.000,0.000,0.000
0,S9,604.941,0.942,120,0,0,1,24000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
1,S9,58.526,0.933,118,0,0,1,48000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
2,S9,46.249,0.929,116,0,0,1,72000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
3,S9,41.156,0.909,113,0,0,1,96000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
4,S9,37.996,0.906,108,0,0,1,120000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
5,S9,35.159,0.909,104,0,0,1,144000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
6,S9,33.130,0.916,103,0,0,1,168000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
7,S9,31.918,0.901,101,0,0,1,192000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
8,S9,30.081,0.899,96,0,0,1,216000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
9,S9,29.854,0.896,93,0,0,1,240000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
10,S9,28.520,0.874,91,0,0,1,264000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
11,S9,27.741,0.886,88,0,0,1,288000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
12,S9,26.516,0.877,85,0,0,1,312000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
13,S9,26.156,0.878,82,0,0,1,336000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
14,S9,25.754,0.882,80,0,0,1,360000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
15,S9,25.079,0.889,76,0,0,1,384000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
16,S9,24.628,0.903,73,0,0,1,408000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
17,S9,24.346,0.897,70,0,0,1,432000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
18,S9,24.361,0.907,68,0,0,1,456000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
19,S9,24.352,0.907,66,0,0,1,480000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
20,S9,23.948,0.907,66,0,0,1,504000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
21,S9,22.999,0.920,66,0,0,1,528000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
22,S9,23.578,0.920,62,0,0,1,552000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
23,S9,23.345,0.925,62,0,0,1,576000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
24,S9,22.949,0.914,61,0,0,1,600000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
25,S9,22.185,0.924,60,0,0,1,624000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
26,S9,22.221,0.939,58,0,0,1,648000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
27,S9,19.896,0.653,117,0,0,1,672000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
28,S9,20.000,0.660,114,0,0,1,696000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
29,S9,19.720,0.664,112,0,0,1,720000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
30,S9,19.685,0.653,106,0,0,1,744000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
31,S9,19.305,0.657,102,0,0,1,768000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
32,S9,19.111,0.661,101,0,0,1,792000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
33,S9,18.949,0.631,100,0,0,1,816000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
34,S9,18.755,0.643,95,0,0,1,840000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
35,S9,18.673,0.636,92,0,0,1,864000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
36,S9,18.225,0.641,90,0,0,1,888000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
37,S9,18.349,0.650,85,0,0,1,912000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
38,S9,18.483,0.641,83,0,0,1,936000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
39,S9,18.167,0.617,80,0,0,1,960000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
40,S9,17.871,0.605,77,0,0,1,984000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
41,S9,18.006,0.616,74,0,0,1,1008000.00,16000,85,0.460,0.050,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
